featured_snippet,click,organic_click_3p,organic_click_1p,time_elapsed,n_direct_answer,n_knowledge_panel_rhs,n_people_also_ask,n_top_stories,n_twitter_cards,n_videos,n_images,n_ad,n_local_results,n_map_results,n_recipes,n_products,Reference,News and Media,Business,Shopping,Information Technology,Education,Entertainment,Streaming Media and Download,Health and Wellness,Government and Legal Organizations,Social Networking,Restaurant and Dining,Finance and Banking,Sports,Games,Society and Lifestyles,Newsgroups and Message Boards,Arts and Culture,Travel,Real Estate,click_prev_1,organic_click_3p_prev_1,organic_click_1p_prev_1,log_time_elapsed_prev_1,log_time_prev_1,user_id
1,1,1,0,7.564,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.3699927886852146,0.0347713315343816,0.1753803386991718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1932632362519772,0.0,0.0,0.0,0.1896750255885363,0.0,0.0,0.0,0.0,1,0,1,3.1709033263191047,8.745799872623937,728
1,1,1,0,2.847,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0714338732792435,0.032322528705443,0.0,0.0,0.0,0.1007531074962459,0.0,0.0,0.0,0.3759656505329991,0.4195248399860683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.948176920736477,7.190424307097684,728
1,1,0,1,15.415,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.1890624999999999,0.0,0.0,0.0,0.0,0.0690757508833922,0.0,0.0,0.0,0.5617877650176679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.7239891649037125,5.1164417103256445,728
1,0,0,0,1.495,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.1890624999999999,0.0,0.0,0.0,0.0,0.0690757508833922,0.0,0.0,0.0,0.5617877650176679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.7353410613381137,3.64081777453516,728
1,0,0,0,25.487,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7123950971731451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2185291519434627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.646032943351684,4.237304284794553,728
1,1,0,1,12.236,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.448700625333878,0.0,0.0,0.0,0.0,0.0,0.4300851585331365,0.0,0.0375765955441033,0.057618703453477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.509843135078032,4.214790715297968,728
1,0,0,0,4.546,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3797045432211997,0.0,0.0,0.0,0.0,0.0,0.0464279865046349,0.0,0.0,0.4080120541124832,0.0,0.0370860493301451,0.0,0.0,0.0,0.0,0.0271217530872284,0.0,0,0,0,3.649540733998107,8.936038254040335,728
1,0,0,0,4.2360000000000015,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.600800458183901,0.1782621739189723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1340187909945043,0.0,0.0,0.0,0.0,0.0,0.0,0.0385979027177396,0.0,1,0,1,2.287674480258292,2.9309270501878752,728
1,0,0,0,4.524,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.4261325297258345,0.0271217530872284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3239673752825183,0.0,0.0,0.0,0.0807560024894362,0.0,0.0,0.0,0.0,0,0,0,2.0538672905604054,2.7341077354214995,728
1,1,1,0,28.149,0,0,1,0,0,0,0,0,0,0,0,0,0.0779529156275728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7660636939635115,0.0,0.0,0.1559833904089157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.1933162241374071,4.721004657759686,728
1,1,0,1,14.767,0,1,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0560237154150197,0.1394940711462451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1749249011857706,0.0,0.0,0.0,0.4581818181818183,0.0,0.0,0.1713754940711462,0.0,1,1,0,2.844676798634035,4.567831700332723,728
1,1,0,1,5.722,0,0,1,0,0,1,0,0,1,0,0,0,0.0317692812768321,0.0,0.011779495036225,0.0,0.0,0.0,0.0,0.0335538831927538,0.0,0.0,0.0,0.9228973404941888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.1106222394279466,3.533540568649869,728
1,1,1,0,6.125,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0710480884991936,0.8393396633577903,0.0,0.0,0.0,0.0,0.0,0.0,0.0556584058333143,0.0339538423097017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.845931948116448,8.413178436482767,728
1,0,0,0,32.399,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0945585262249278,0.8372441678213662,0.0,0.0,0.0,0.0,0.0,0.0,0.0681973059537059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1839868361130159,6.878095751667993,728
1,1,1,0,10.44,0,0,1,0,0,0,0,0,0,0,0,0,0.0337740284224468,0.0,0.0422816709821375,0.0546971016740844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6011192382497882,0.0,0.0,0.0,0.2324567160261076,0.0,0.0,0.0356712446454353,0.0,0,0,0,2.2022121188472585,3.764334732528542,728
1,0,0,0,5.760000000000002,0,1,1,0,0,0,0,0,1,0,1,0,0.2576807373507857,0.0,0.1740567094441063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568262553205108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.3482274508727468,6.49021809571245,1365
1,1,1,0,3.786,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1800739840989399,0.0856669611307419,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.1003312720848056,0.4565647084805654,0.0,0.0,0.0,0.0,0.1443518109540636,0.0,0.0,0.0,0,0,0,-0.2131932204610417,5.725599411736863,728
1,1,1,0,16.192,0,0,1,0,0,0,0,0,0,0,1,0,0.0859519916459417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4333530276590774,0.398191786092142,0.0,0.0388917132689374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.652537491171952,4.46614946883763,728
1,0,0,0,2.6260000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1443518109540635,0.351264355123675,0.119694125441696,0.0,0.0,0.1800739840989399,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.1365558745583038,0.0,0.0,0.0,0.0,0,0,0,0.158711691154821,7.726114277782016,728
1,0,0,0,10.102,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0477222989124944,0.0842463216726709,0.1615703174977273,0.0,0.0,0.0,0.0402612706642873,0.0,0.0,0.0,0.0381199286219319,0.390289889229319,0.1760546782936601,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,4.837503382868159,9.51948068573272,728
1,1,1,0,2.893,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0369172792407182,0.0,0.0,0.0,0.0,0.0,0.1520482460221457,0.0,0.0,0.0347713315343816,0.4062703545175397,0.0,0.3370708104587328,0.0,0.0,0.0329219782264818,0.0,0.0,0.0,0,0,0,0.0695260626486103,2.576193595714467,728
1,0,0,0,14.052,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.1685654049244695,0.0,0.0,0.0,0.0,0.0,0.0591091081410417,0.0,0.0385485773969555,0.0631902671128217,0.0,0.0,0.0,0.0,0.0,0.0,0.0456922174297079,0.0,1,0,1,2.671731938428098,4.12868157462655,728
1,1,0,1,6.8610000000000015,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0360493378461258,0.1712570701678668,0.0,0.0235104377257342,0.5465097789791701,0.0,0.0,0.0,0.0741998500783681,0.0,0.0,0.0,0.0,0,0,0,0.0741793981742514,6.344490090076138,728
1,0,0,0,2.2390000000000003,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.2300836743274372,0.1548241536338819,0.0,0.0,0.0,0.0335230267248577,0.0,0.0,0.0,0.0,0.4477198301642103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.279895662694146,7.9627190127248015,728
1,0,0,0,6.091,0,0,1,0,0,0,0,0,0,0,0,0,0.0370860493301451,0.0,0.6373284418094273,0.0,0.0,0.0271217530872284,0.0,0.0,0.0415866880670836,0.0,0.0,0.0,0.0,0.0,0.0,0.171279766779128,0.0,0.0,0.0,0.0,0,0,0,0.7784070245107687,2.6136662588740585,728
1,1,0,1,5.457000000000002,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057618703453477,0.9068032555070232,0.0,0.0,0.0355780410394997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.8324092478934527,3.647692809783688,728
1,0,0,0,6.199000000000002,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1394940711462451,0.0,0.0,0.0,0.6314308300395258,0.0,0.0,0.1788932806324109,0.0,0.0,0.0,0.050181818181818,0.0,0.0,0.0,0.0,1,1,0,2.51890541896013,8.044449491603533,728
1,1,0,1,6.767,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.152940685145632,0.0,0.0746417363704702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384341403462718,0.0,0.0,0.0,0.3880761750211797,0.0,0.0,0.0,0.0,1,0,1,2.379268317765004,5.578147442602267,728
1,0,0,0,5.495,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1156015591732451,0.0,0.0600609256772249,0.1913917914114447,0.0,0.0,0.0,0.0,0.0,0.0819614137377575,0.5509843100003277,0.0,0.0,0.0,0.0,0.0,0,0,0,1.3126478209515922,9.307669421581656,1620
1,0,0,0,4.6240000000000006,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0378727313947521,0.0669812784134975,0.0,0.0,0.0,0.0,0.0,0.4204362404095125,0.0,0.0,0.4390385051368025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.147450596044054,4.158804955307756,728
1,0,0,0,13.345999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1665028710247349,0.0,0.0,0.0,0.0,0.1800739840989399,0.0,0.0,0.0,0.2086185954063603,0.3550574204946996,0.0,0.0,0.0,0.0506183745583038,0.0391287544169611,0.0,0.0,0.0,1,1,0,0.9388346963090496,5.92863922427445,1088
1,0,0,0,4.601,0,0,1,0,0,0,0,0,0,0,1,0,0.0629852017752373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2595872435730087,0.0,0.0,0.6338160733178527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.169167979553694,4.790229657936024,728
1,1,1,0,7.009,0,0,1,0,0,0,0,0,0,0,0,0,0.0410248395070304,0.0,0.2044179705815952,0.5290102981782818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2255468917330925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.2889931394745786,3.564789068882886,728
1,0,0,0,11.196000000000002,0,0,1,0,0,0,0,0,0,0,1,0,0.0433524597183649,0.036574623487527,0.0,0.0,0.0,0.0,0.0,0.0,0.8435408688843486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0765320479097593,0.0,0.0,0.0,0,0,0,2.6358378669882856,4.80264304654939,728
1,0,0,0,3.633,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9453028983259156,0.0,0.0,0.0546971016740844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.2430011912934145,4.923398437142475,728
1,0,0,0,17.078,0,0,0,0,0,0,0,0,0,0,0,0,0.0330112632508833,0.0,0.5300574204946997,0.0350485865724381,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.3706272084805654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0529173294059802,3.6228731897013295,728
1,1,1,0,23.751,0,1,0,0,0,0,0,0,0,0,0,0,0.7167924723964219,0.2505744491564738,0.0,0.0,0.0,0.0326330784471042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9098701640712324,4.548060006278976,1103
1,0,0,0,4.336,0,0,0,0,0,0,0,0,0,0,0,0,0.3382232773851589,0.0,0.4817027385159012,0.0,0.0,0.0,0.0,0.0,0.0,0.1800739840989399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.375277778387486,8.907175998165622,1033
1,0,0,0,1.0610000000000002,0,1,1,0,0,0,0,0,0,0,0,0,0.0473989515153395,0.0,0.0,0.0,0.0001706114092502,0.0003774131174323,0.0,0.0114619846759934,0.7725388011704977,0.1352121268521678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4427608928518614,5.25302707068823,1358
1,1,1,0,12.302,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.1800739840989399,0.0,0.0,0.7224988957597173,0.0,0.0,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.7840230998654443,5.761762032746392,899
1,1,1,0,16.184,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.1211672187033916,0.0,0.0,0.8101962151587347,0.0,0.0,0.0686365661378735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.996290621746713,8.75370917191621,899
1,0,0,0,5.782,0,1,1,0,0,0,1,0,0,0,0,0,0.0637911960688465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8772415035117961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.448329107046752,3.3204210716348674,900
1,0,0,0,0.242,0,1,0,0,0,1,0,0,0,0,0,0,0.1116350334424523,0.0,0.0400687506713932,0.0,0.0518343877741404,0.7626575300642843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.6744763086133228,7.638908011609171,642
1,1,1,0,18.82,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0680598498233214,0.3890845848056538,0.0,0.0,0.0,0.0,0.0,0.0,0.5428555653710248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.552721049371857,4.321134789656507,731
1,0,0,0,37.172,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.9298595294032834,4.707690672578491,731
1,0,0,0,0.027,0,0,1,0,0,0,1,0,0,0,1,0,0.0,0.0,0.1195708376421921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2675461274696565,0.0,0.0,0.0,0.2185544004789637,0.0,0.0,0.0,0.0,0,0,0,2.653382799759902,7.485881543219491,731
1,1,1,0,20.51,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0690757508833922,0.0,0.0,0.0,0.0,0.0,0.0506183745583038,0.8140017667844524,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.7921462214553125,5.115367612479486,731
1,0,0,0,57.631,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0721400176678445,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.8966044611307421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.222509216100621,5.999988118048859,731
1,1,1,0,9.255,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0648224117456547,0.0,0.0,0.0,0.1627820360574328,0.0,0.0,0.5086041239339307,0.2637914282629817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.340137248357692,7.958492284849199,90
1,1,0,1,70.655,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.1064889121818598,0.0,0.0,0.0,0.0,0.0,0.0,0.8148383504209114,0.0370860493301451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.9648241624192737,6.819663682401712,731
1,0,0,0,20.714,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.4210789870418346,4.387635873438392,731
1,1,1,0,13.077,1,1,0,1,0,0,1,0,0,0,0,0,0.0174811356872042,0.0605201733911303,0.0,0.0,0.0,0.1089622466748175,0.0,0.0369197139787336,0.2405925431934102,0.5355241870747041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.6304163188192922,5.945124753327393,1671
1,0,0,0,7.2200000000000015,0,1,1,0,0,0,0,0,1,0,0,0,0.3833882301973103,0.0,0.0,0.0,0.0,0.2789928708405273,0.0,0.0,0.3376188989621623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3.032979887580657,9.052897478756725,1130
1,0,0,0,21.448,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.372790655792534,0.0,0.0,0.457048033136947,0.1134966168411845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6580380034463774,4.103766700801006,1612
1,0,0,0,12.285,0,1,1,0,0,0,0,0,1,0,0,0,0.421373136752079,0.0,0.0,0.0,0.0,0.3626152794787304,0.0,0.0,0.2160115837691905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2941610385494901,5.368095263155455,1611
1,0,0,0,7.365,0,1,1,0,0,0,1,0,0,0,0,0,0.0408294527772774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6887622526949498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.82973671935881,6.525873876170928,900
1,0,0,0,0.206,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7842560909722401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.02101008073826,8.548978445312654,731
1,0,0,0,10.252,0,0,1,0,0,0,0,1,0,0,0,0,0.0868208137310654,0.0,0.0501473401230418,0.0,0.0,0.0808496613762084,0.0,0.0,0.0,0.1246381119784934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.3822523864943834,5.5638266801596,731
1,0,0,0,3.262,0,1,1,0,0,0,0,0,0,0,0,0,0.1156015591732451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7608503390219137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.569222789310174,5.832694464248399,731
1,0,0,0,129.06300000000002,0,0,1,0,0,1,1,0,0,0,0,0,0.0642078024173736,0.0,0.0,0.0,0.7645124308034984,0.0,0.0,0.171279766779128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.7305930339905675,8.357755627279355,731
1,0,0,0,14.58,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0330112632508833,0.0818738957597173,0.0,0.0,0.0,0.0,0.0,0.0,0.741861749116608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.3206214554801443,7.820440318152263,731
1,0,0,0,22.574,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.5336069779374039,0.0,0.0,0.2718090374312407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.4138580954034743,9.475762264822343,672
1,1,1,0,26.31600000000001,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.4171807047128783,0.0,0.0,0.0,0.0,0.0,0.0,0.4155331942841926,0.0,0.0,0.0694006834117333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.819950865768583,6.98171831206127,731
1,0,0,0,8.173,0,0,1,0,0,1,0,0,0,0,0,0,0.0546971016740844,0.0,0.0,0.0,0.6337955063419524,0.0,0.0,0.1169234073526077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.121302995774754,6.995099267317147,731
1,1,1,0,36.558,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0956864010324245,0.0,0.1138635263752218,0.1264591063074689,0.0,0.5844491046943057,0.0,0.0,0.0409614453944183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.332823276054656,7.677343921275764,731
1,0,0,0,47.347,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4041605128366276,0.1109009207177199,0.13077334003708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1491876944348426,0.0,0.0,0.0,0.2049775319737297,0.0,0.0,0.0,0,0,0,3.096708190893993,6.245434058644892,731
1,0,0,0,13.959,0,1,1,0,0,0,0,0,0,0,0,0,0.1863696004528029,0.0,0.0589673004193573,0.0,0.1212984640716251,0.0,0.0,0.0384560961177287,0.549325940981245,0.0455825979572409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0818051703517284,8.796515014165502,731
1,1,1,0,56.608,0,0,0,0,0,0,0,0,0,0,0,0,0.4174359540636043,0.0818738957597172,0.0,0.0,0.0,0.1443518109540635,0.0,0.0,0.0,0.1800739840989399,0.0,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0330112632508833,0.0,0.0,1,0,0,2.681706225762608,10.805238228263711,1091
1,0,0,0,17.634,0,1,1,0,0,1,0,0,0,0,0,0,0.5591602562453369,0.2173647379659882,0.0,0.0,0.0,0.0384560961177287,0.0,0.0804690112943476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455825979572409,0.0,0,0,0,4.364193566522089,5.465212207763408,1196
1,1,1,0,29.28,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0391693144223525,0.0,0.0,0.1064889121818598,0.0,0.0,0.474637230174588,0.3797045432211997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.693139588366456,6.182043583548792,626
1,0,0,0,40.512,0,0,1,0,0,0,0,0,0,0,0,0,0.0546971016740844,0.0356712446454353,0.0,0.0,0.0,0.3457945040390422,0.1945839846313554,0.0,0.0,0.0,0.0378727313947521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.562575788355671,5.3912201053357895,736
1,1,1,0,103.655,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3355156903947346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2215700235601942,0.0,0.0,0.0410248395070304,0.0,1,1,0,2.3433430854662136,12.054360872483754,736
1,0,0,0,8.835,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.2958169593167206,0.0,0.0,0.0,0.0,0.1341628239783749,0.0,0.0,0.0,0.0,0.3291461281602799,0.0321479681075801,0.0,0.0,0.0,0.0,0.2087261204370442,0.0,0.0,1,1,0,3.2362441190292928,8.215304007529431,1
1,1,1,0,17.769000000000005,0,0,1,0,0,0,0,0,0,0,0,0,0.364264839895673,0.0635955126795084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166986142098481,0.0,0.0,0.0,0.0,0.0,0.0445401124972503,0.0,0.1109009207177199,0.0,0.0,0,0,0,1.4784176499956965,13.15530400433968,737
1,1,0,1,7.016,0,1,1,0,0,0,0,0,0,0,0,0,0.6104093236255114,0.0,0.0,0.0,0.0,0.2727109007177956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364107643623453,0.0,0.0,1,0,1,3.511217026700705,6.726626610414029,963
1,1,1,0,9.809,0,0,0,1,0,0,0,0,0,0,0,0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9669887367491168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.703782474656201,12.341104269744314,1087
1,1,1,0,10.949000000000002,0,1,1,0,0,0,0,0,0,0,0,0,0.2998662172939875,0.4092014201548794,0.0408294527772774,0.0,0.0,0.1070969152795286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.535990478003688,7.499245078808637,1136
1,0,0,0,15.409,0,0,1,0,0,0,0,0,0,0,0,0,0.0644683874023205,0.0393282816323308,0.06030468071671,0.0,0.3812455600284159,0.0,0.0,0.0,0.2968269003078381,0.0,0.0,0.1578261899123845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.022763612605021,11.02499321010977,221
1,1,1,0,12.285,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0375765955441033,0.3998428809351728,0.0,0.0,0.0,0.0659145900763597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.937308353416274,3.7742540756832494,1385
1,1,1,0,7.989000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0.078628664802187,0.0355780410394997,0.4617792162901046,0.136919837853125,0.0,0.0445401124972503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375765955441033,0.2049775319737297,0.0,0.0,0,0,0,2.0048526846887635,6.648113704627727,751
1,0,0,0,1.621,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.1464789617572196,0.0,0.0375765955441033,0.364264839895673,0.1680734060270871,0.0,0.0,0.2049775319737297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.749373752731617,9.051375941285416,1521
1,0,0,0,3.756,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.6703901934373291,6.24726500918696,751
1,0,0,0,2.6750000000000003,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0327700883941441,0.8958720455690049,0.0,0.0367469565670422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346109094698087,0.0,0.0,0.0,0.0,1,1,0,1.2787091504399533,10.834724727744112,751
1,0,0,0,300.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0370860493301451,0.0855973009269874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7485472829113304,0.128769366831537,0.0,1,1,0,1.8036880400933288,7.925103280819283,751
1,0,0,0,5.0070000000000014,0,0,0,0,0,1,0,0,0,0,0,0,0.8140017667844524,0.0,0.0350485865724381,0.0506183745583038,0.0,0.0,0.0,0.0690757508833922,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.053097566340234,7.921375967718779,751
