direct_answer,click,organic_click_3p,organic_click_1p,time_elapsed,n_featured_snippet,n_knowledge_panel_rhs,n_people_also_ask,n_top_stories,n_twitter_cards,n_videos,n_images,n_ad,n_local_results,n_recipes,n_products,Reference,News and Media,Business,Shopping,Information Technology,Education,Entertainment,Streaming Media and Download,Health and Wellness,Government and Legal Organizations,Social Networking,Restaurant and Dining,Finance and Banking,Sports,Games,Society and Lifestyles,Newsgroups and Message Boards,Arts and Culture,Travel,Real Estate,click_prev_1,organic_click_3p_prev_1,organic_click_1p_prev_1,log_time_elapsed_prev_1,log_time_prev_1,user_id
1,0,0,0,1.6780000000000002,0,1,1,0,1,1,0,0,0,0,0,0.2108722898140491,0.0,0.0,0.0894201502272163,0.0,0.0,0.5705650146220022,0.0781658979102899,0.0,0.0,0.0509766474264423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.3092462503676213,10.917389596396132,1611
1,0,0,0,2.776,0,1,0,0,0,0,0,0,0,0,0,0.2813375558571644,0.0449317808414886,0.0,0.0,0.0,0.0,0.6262748926510623,0.0,0.0,0.0,0.0474557706502845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0880108773227133,2.455392013237804,460
1,1,1,0,13.46,0,1,0,1,0,1,0,0,0,0,0,0.0,0.2457978809728051,0.0,0.0,0.4346246879805873,0.0,0.1514540297838468,0.0972727764511315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0708506248116291,0.0,0.0,0.0,0.0,1,1,0,2.1622880074553232,4.798992026952253,1117
1,0,0,0,22.522,0,0,1,0,0,1,0,0,0,0,0,0.0947264010580261,0.0,0.0,0.0,0.0,0.6134485038849397,0.0,0.2701376260538933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.7588918656024382,4.634690152524083,469
1,1,1,0,130.09,0,0,1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3914030733484712,0.4082589639330412,0.0,0.0,0.0,0.0968263188467022,0.0,0.0,0.0,0.1035116438717853,0.0,0.0,0.0,0.0,1,1,0,3.506367879267695,9.980979147348206,1649
1,0,0,0,18.144,0,1,1,1,0,1,0,0,0,0,0,0.0777085644395141,0.1138606820832265,0.0,0.0,0.0,0.0,0.6822538896947977,0.0869243678357083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039252495946753,0.0,0.0,0.0,0.0,1,0,1,2.877624185073662,5.972452457254721,824
1,0,0,0,12.186,0,1,1,1,1,0,0,0,0,0,0,0.1202796289036979,0.0,0.0,0.0,0.0,0.0,0.0338102704821637,0.2047808049131059,0.0,0.0,0.266357964197047,0.0,0.0,0.3747713315039854,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.891981572560064,6.10205511218286,1501
1,0,0,0,2.471,0,1,1,1,1,0,0,0,0,0,0,0.1202796289036979,0.0,0.0,0.0,0.0,0.0,0.0338102704821637,0.2047808049131059,0.0,0.0,0.266357964197047,0.0,0.0,0.3747713315039854,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.5002877518263027,5.174532606520993,1501
1,1,1,0,18.276,0,1,1,1,1,1,0,0,0,0,0,0.0914244874687823,0.0,0.0,0.0,0.0,0.0,0.0623148021745937,0.1004665579905082,0.0,0.0,0.1417019328831036,0.0,0.0,0.6040922194830121,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.7049119486017066,7.748707189210334,492
1,0,0,0,26.855,0,1,1,0,0,0,0,0,0,0,0,0.018613828134839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.4327007339340465,4.888625839701395,492
1,1,0,1,9.377,0,1,1,0,0,1,0,0,0,0,0,0.2331169641742604,0.053310626460046,0.0,0.0504752394029638,0.0,0.0,0.4913690104677496,0.1151274140913386,0.0,0.0,0.0566007454036413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.504055468626761,4.795352433110554,642
1,0,0,0,27.008000000000006,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2780367002273464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7219632997726536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.792592455531947,7.077838080141829,559
1,0,0,0,18.336,0,1,1,0,0,1,0,0,0,0,0,0.1487661740790497,0.0630195654589345,0.0,0.0,0.0,0.0,0.0,0.0926051252007555,0.0,0.0,0.0,0.0,0.0,0.6956091352612601,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5318040301511825,9.835559025148276,521
1,0,0,0,64.236,0,0,0,1,0,1,0,0,0,0,0,0.0947264010580261,0.7117808728715491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1934927260704249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8381129508101312,8.003594726878044,1180
1,1,0,1,18.489,0,1,1,0,0,0,0,0,0,0,0,0.069330894137836,0.0,0.0,0.0,0.0,0.0,0.0,0.8971571500267127,0.0,0.0,0.0335119558354513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.6976657413945535,4.675712523099604,582
1,1,1,0,33.506,0,1,1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484309766614195,0.0,0.0,0.0,0.0,0.0,0.9515690233385804,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.411147712515324,6.091864027153485,585
1,0,0,0,35.60200000000001,0,1,1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484309766614195,0.0,0.0,0.0,0.0,0.0,0.9515690233385804,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.8754212597835855,4.85160048407749,585
0,1,1,0,0.987,0,0,0,1,0,0,0,0,0,0,0,0.0,0.367209479448932,0.169195935898698,0.0,0.0,0.0,0.0,0.0,0.0,0.4612164325646221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.961783498211604,6.617243874409086,608
0,1,1,0,30.781,0,0,0,0,0,0,0,0,0,0,0,0.1443518109540636,0.1547427120141342,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.5330940812720849,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.929645888426131,4.413283024324436,609
0,1,1,0,66.83,0,0,0,0,0,0,0,0,0,0,0,0.1443518109540636,0.1547427120141342,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.5330940812720849,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.426897616511969,3.897234187954707,609
0,1,1,0,40.61,0,0,0,0,0,0,0,0,0,0,0,0.1443518109540636,0.1547427120141342,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.5330940812720849,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.2021520815229785,4.671500850277367,609
0,0,0,0,11.848,0,1,1,0,1,1,0,0,0,0,0,0.1118208433139424,0.0449095725130856,0.0,0.076099768069655,0.0,0.0,0.1171691824138499,0.5919039833719885,0.0,0.0,0.0580966503174784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1535790879283005,2.7954503913830435,900
0,1,1,0,300.0,0,1,1,1,0,1,0,0,0,0,0,0.0612426364343669,0.7074518666716068,0.0,0.0,0.0,0.0,0.0,0.0772541464438763,0.0,0.025564076914527,0.0,0.0,0.0,0.0,0.0,0.1284872735356229,0.0,0.0,0.0,0.0,1,1,0,3.390911327793656,8.398213239741576,1357
0,1,1,0,4.355,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8440166095910843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.703782474656201,6.465025902633625,613
0,1,1,0,7.684,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8440166095910843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.4713246103044662,4.582965475999899,613
0,1,1,0,2.326,0,1,1,0,0,1,0,0,0,0,0,0.3753782124905833,0.48342039939239,0.0,0.0,0.0,0.0,0.0,0.0349560964766033,0.0,0.025564076914527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.6366638986876918,7.24448105488812,616
0,1,1,0,2.661,0,1,0,0,0,0,0,0,0,0,0,0.5058099869555014,0.1916504292677068,0.0308974505919145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.8441500540964727,1.9650122509288,616
0,0,0,0,9.224,0,0,0,1,0,1,0,0,0,0,0,0.0,0.5722228356890461,0.0,0.0,0.0,0.1443518109540636,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0690757508833922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.824549292051046,6.244931656706964,616
0,1,1,0,9.712,0,1,1,1,1,1,0,0,0,0,0,0.0589673004193573,0.0,0.0,0.0,0.2045717667035427,0.0,0.1059134528801871,0.5170508631557283,0.0,0.0,0.1134966168411845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.416627809034706,8.40690566908177,616
0,1,0,1,7.476000000000001,0,0,0,1,0,1,0,0,0,0,0,0.1800739840989399,0.6718805212014133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.306939336983564,4.991241783100588,616
0,1,1,0,3.6,0,1,0,1,0,0,0,0,0,0,0,0.3624460345269868,0.4912045148156032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.574899688314705,6.7118219002503565,616
0,0,0,0,0.106,0,1,0,1,0,1,0,0,0,0,0,0.0,0.8004858657243816,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166502871024735,0.0,0.0,0.0,0.0,0,0,0,1.2672292539609509,11.30270868921242,619
0,0,0,0,25.576,0,0,0,1,0,0,0,0,0,0,0,0.0,0.1148851590106006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7135103798586573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.3594379045868283,6.40155228770159,622
0,1,1,0,9.459,0,1,1,0,0,0,1,0,0,0,0,0.3572682304132759,0.6037371453095856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.3415173029958334,10.003757005699804,622
0,1,1,0,14.255999999999998,0,0,0,1,0,1,0,0,0,0,0,0.0,0.5259772526501767,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.44101148409894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.6852872247175383,8.311984838563342,622
0,1,1,0,72.24600000000002,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.6045646327893177,0.0725090411721068,0.0,0.2046608401335312,0.0650674610534123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.651338746184768,5.215158558873897,629
0,1,1,0,13.337000000000002,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.6045646327893177,0.0725090411721068,0.0,0.2046608401335312,0.0650674610534123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.280076962138137,4.417080022731269,629
0,0,0,0,9.233,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.6045646327893177,0.0725090411721068,0.0,0.2046608401335312,0.0650674610534123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.5905421276402576,3.1666979288096204,629
0,1,0,1,53.87600000000001,0,1,1,0,0,1,0,0,0,0,0,0.0649210966096695,0.2274002070165902,0.0,0.0,0.0,0.0,0.0,0.1511857193248252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.074872880157506,10.152357445373436,631
0,1,1,0,31.021,0,0,0,1,0,1,0,1,0,0,0,0.0302147214705458,0.6147876536488773,0.0,0.0,0.0,0.0,0.0,0.0489327974636926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.703782474656201,11.422048312763511,631
0,1,1,0,80.557,0,1,1,1,0,0,0,0,0,0,0,0.3784713520902154,0.4385693131336142,0.0,0.0,0.0,0.0340528534001594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.021011042644558,8.618994079109067,853
0,1,1,0,7.172999999999999,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9141586926697116,0.0,0.0,0.0,0.0,0.0,0.0,0.0858413073302884,1,1,0,3.306703535233721,9.58993018339877,634
0,0,0,0,0.946,0,0,1,0,0,0,0,0,0,0,0,0.1513467516454509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346109094698088,0.0,0.0,0.7730174993777099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1301506844650451,9.224508133586347,634
0,1,1,0,23.609,0,1,1,1,0,1,0,0,0,0,0,0.0589673004193573,0.0,0.0804690112943476,0.0,0.0,0.0,0.1519527129589133,0.1681610023411973,0.0,0.0,0.0408294527772774,0.0,0.0,0.0,0.4450011577349559,0.0,0.0,0.0,0.0,0.0,0,0,0,1.4436194277391603,7.043411412744659,1453
0,1,1,0,10.55,0,1,1,0,0,1,0,0,0,0,0,0.2021607616591873,0.1554248382218034,0.0,0.0568269159249249,0.0,0.0,0.462468698088414,0.1231187861056703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0279090052492124,8.828995468761919,642
0,0,0,0,25.017000000000003,0,1,1,1,0,1,0,0,0,0,0,0.1144458789535162,0.7426043605349788,0.0,0.0,0.0,0.0,0.0,0.0396092173728363,0.0,0.0334166093794537,0.0,0.0,0.0,0.0,0.0,0.0699239337592148,0.0,0.0,0.0,0.0,1,0,1,2.9714908091809566,3.056451008588697,713
0,1,1,0,13.218,0,1,1,1,0,1,0,0,0,0,0,0.0430452126017312,0.8021192249268277,0.0,0.0,0.0,0.0,0.0,0.0369197139787336,0.0,0.0349560964766033,0.0,0.0,0.0,0.0,0.0,0.082959752016104,0.0,0.0,0.0,0.0,1,1,0,1.6191902038767787,5.529266375861902,1066
0,1,1,0,83.01299999999999,0,1,1,1,0,1,0,0,0,0,0,0.0498225233946433,0.9150987121945496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035078764410807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.9147142932868324,5.5642789988756745,1066
0,0,0,0,300.0,0,1,1,1,0,1,1,0,0,0,0,0.0337740284224468,0.8668846277757228,0.0,0.0,0.0,0.0,0.0,0.0746417363704702,0.0,0.02469960743136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.841998173611949,5.259093053388275,1066
0,0,0,0,300.0,0,1,1,1,0,1,1,0,0,0,0,0.0271217530872284,0.9264502604081366,0.0,0.0,0.0,0.0,0.0,0.0464279865046349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.478217661637204,8.141788216173097,1380
0,1,0,1,17.419,0,1,1,1,0,1,0,0,0,0,0,0.2021607616591872,0.1093769369994793,0.0,0.074436565591451,0.0,0.0,0.4031872164232762,0.1481169265861701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0370602236382118,0.0,0.0256613691022239,0.0,0.0,0,0,0,4.216827646436649,8.057601410270577,647
0,1,1,0,25.799000000000003,0,0,0,1,0,1,0,0,0,0,0,0.0506183745583038,0.2525563162544169,0.0,0.0,0.0,0.0,0.4837400618374559,0.18007398409894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,1,1,0,2.393430776293622,11.018107679347974,1748
0,1,1,0,10.946000000000002,0,0,0,0,0,0,0,0,0,0,0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964951413427562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.1286885008026166,4.73855531791704,662
0,0,0,0,21.943,0,0,0,0,0,0,0,0,0,0,0,0.0312555212014134,0.3665746466431094,0.0,0.0,0.0690757508833922,0.0330112632508833,0.0,0.0,0.0,0.3200088339222615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.95680514820004,7.279176756356351,664
0,0,0,0,4.9350000000000005,0,1,1,1,1,1,0,0,0,0,0,0.0403633671260963,0.0340528534001594,0.0,0.0,0.0,0.0,0.0161237042943386,0.0235789953297641,0.0,0.0,0.1489064813760109,0.0,0.0,0.7369745984736303,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.096542145765588,7.820919929752325,1685
0,0,0,0,4.283,0,1,1,1,1,1,0,0,0,0,0,0.3742687037491445,0.0267334788392245,0.0,0.0,0.0,0.0,0.3748627810566827,0.1831437021348039,0.0,0.0,0.0409913342201443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.0724618064126643,11.159411662212907,667
0,0,0,0,245.788,0,1,1,0,0,1,0,0,0,0,0,0.2163860249724666,0.0470190942504942,0.0,0.0608256040762708,0.0396680068468611,0.0,0.5051019731167816,0.1309992967371255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.8449842304653528,7.139389085857175,1088
0,0,0,0,269.93600000000004,0,1,1,1,0,1,0,0,0,0,0,0.1644894374839776,0.0500062726018206,0.0,0.0,0.0,0.0,0.7407997294599563,0.0447045604542454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.245089448914526,8.093308886630316,1182
0,0,0,0,8.872,0,1,1,1,0,1,0,0,0,0,0,0.2786484383683451,0.0693255776616896,0.0,0.0,0.0,0.0,0.4689711385276575,0.1264433823620218,0.0,0.0,0.056611463080286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.9945315529774725,5.424271373157511,1319
0,0,0,0,28.336,0,1,1,1,1,0,0,0,0,0,0,0.2270832797344927,0.1248681468522472,0.0266279039851809,0.0,0.0,0.0804690112943476,0.0,0.0,0.0,0.372790655792534,0.1681610023411973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.1719067693519296,11.004373720646406,675
0,0,0,0,24.06,0,1,1,1,0,0,0,0,0,0,0,0.3091924155496667,0.1660642156988859,0.0384560961177287,0.0,0.0,0.1134966168411845,0.0,0.0,0.0,0.372790655792534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.2207939840241044,9.281179657790569,796
0,0,0,0,16.814,0,1,1,1,0,0,0,0,0,0,0,0.3175474028145821,0.0772402171396227,0.0384560961177287,0.0,0.0804690112943476,0.1134966168411845,0.0,0.0,0.0,0.372790655792534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.072770930617517,6.086374646890967,1216
0,0,0,0,21.844,0,1,1,1,0,0,0,0,0,0,0,0.2994095551725023,0.116879775656693,0.0384560961177287,0.0,0.0589673004193573,0.1134966168411845,0.0,0.0,0.0,0.372790655792534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.223758312448074,11.61837063904443,1308
0,0,0,0,22.931,0,1,1,1,1,1,0,0,0,0,0,0.1650301856703496,0.6760963663287392,0.0,0.0,0.0,0.0,0.0,0.0522155142954778,0.0,0.0,0.0726050803052739,0.0,0.0,0.0,0.0,0.0340528534001594,0.0,0.0,0.0,0.0,1,1,0,2.873169081130865,9.22426773443978,709
0,0,0,0,3.092,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0515427086716465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9484572913283535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.1743379991962453,6.250668052404152,684
0,0,0,0,7.187,0,0,0,1,0,0,0,0,0,0,0,0.0,0.1443518109540636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8205996024734984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.862336348316672,6.302351540719947,688
0,0,0,0,16.233,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.716856309201371,2.534886582093021,1081
0,1,1,0,10.284,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,-0.0130852395486554,4.21390379727974,690
0,0,0,0,1.263,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.330589289403643,5.264274425567014,690
0,1,0,1,4.099,0,0,0,0,0,0,0,0,0,0,0,0.0342102854004073,0.8648238848328108,0.0,0.0,0.0,0.0,0.0,0.1009658297667819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9360933591703348,7.066919939203333,1103
0,0,0,0,3.516,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.179286876649552,4.539745939378165,1685
0,0,0,0,5.232,0,1,1,0,0,1,0,0,0,0,0,0.3200088339222615,0.2640459363957596,0.0,0.0,0.0,0.0330112632508833,0.2855068462897526,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.1497835027360828,5.130886392689241,693
0,1,1,0,8.312999999999999,0,1,1,1,0,1,0,0,0,0,0,0.3400510428584002,0.1906362756314353,0.0,0.0,0.0780779723664524,0.0,0.2596438733902432,0.1315908357534687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.78071046849382,6.690170001802501,1399
0,1,1,0,81.387,0,0,0,1,0,1,0,0,0,0,0,0.0,0.9163703621908128,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.121183113259475,9.262956256355872,698
0,1,0,1,20.424000000000003,0,0,0,1,0,1,0,0,0,0,0,0.0,0.9163703621908128,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.399215555094562,4.659866682907119,698
0,1,1,0,5.526000000000002,0,1,1,1,1,1,0,0,0,0,0,0.0566646942293343,0.0804690112943476,0.0,0.0,0.0,0.0,0.1681610023411973,0.1954899791607708,0.0,0.0,0.4725874089891688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.2559008971862953,5.696361675172638,1335
0,0,0,0,13.082,0,1,1,1,1,1,0,0,0,0,0,0.1008538801824354,0.0405050124024095,0.0,0.0362813346593051,0.0,0.0,0.4414972051712904,0.3485077100693849,0.0,0.0,0.0323548575151743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.726217505057659,8.309769680262999,840
0,0,0,0,1.355,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6670953448100234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.470892238402422,5.525990643148642,708
0,1,1,0,7.437,0,0,1,0,0,1,0,0,0,0,0,0.1236814789184914,0.0,0.0409272898027778,0.1744451584202462,0.0,0.0,0.0,0.0700607977855765,0.0,0.055963620186842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.529401889674552,8.522866269037971,708
0,0,0,0,17.088,0,0,1,0,0,0,0,0,0,0,0,0.4428935046978601,0.0,0.0445401124972503,0.1507965936586744,0.0260189171354051,0.0,0.0,0.0,0.0,0.0375765955441033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.8329780222525653,7.694150970111607,708
0,1,1,0,5.686,0,0,1,0,0,0,0,0,0,0,0,0.1293388380445547,0.0,0.0735439760401875,0.0,0.0,0.0422816709821375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.2740827325213333,4.221035948581756,709
0,1,1,0,10.867,0,1,0,1,0,0,0,0,1,0,0,0.1650301856703496,0.36399931655086,0.100501196035995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.9114665785928031,8.43703117662589,763
0,0,0,0,7.527,0,1,1,1,1,1,0,0,0,0,0,0.0415866880670836,0.0,0.3797045432211997,0.0,0.0,0.0370860493301451,0.2996691670215204,0.0271217530872284,0.0,0.0,0.17566248485047,0.0,0.0,0.0,0.0391693144223525,0.0,0.0,0.0,0.0,0.0,1,1,0,1.8012146279988102,10.552579209057836,713
0,0,0,0,27.648000000000003,0,1,1,1,0,1,0,0,0,0,0,0.0566646942293343,0.8394671846458621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408294527772774,0.0,0.0,0.0,0.0,0.0,0.0630386683475262,0.0,0.0,0.0,0.0,0,0,0,2.4391244571328725,6.361742795126763,713
0,0,0,0,21.549000000000003,0,1,1,0,0,0,0,0,0,0,0,0.0986776094059532,0.0772402171396227,0.0384560961177287,0.0,0.0,0.1857071187836064,0.0,0.0,0.0,0.5999189585530887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.641269167411859,4.125762476667062,716
0,1,1,0,17.633000000000006,0,1,1,1,0,1,0,0,0,0,0,0.0830894041550182,0.4170366716000658,0.0,0.0,0.0,0.0,0.0,0.0388477772296223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.703782474656201,10.72068307842346,904
