knowledge_panel_rhs,click,organic_click_3p,organic_click_1p,time_elapsed,n_direct_answer,n_people_also_ask,n_top_stories,n_twitter_cards,n_videos,n_images,n_ad,n_local_results,n_map_results,n_recipes,n_products,Reference,News and Media,Business,Shopping,Information Technology,Education,Entertainment,Streaming Media and Download,Health and Wellness,Government and Legal Organizations,Social Networking,Restaurant and Dining,Finance and Banking,Sports,Games,Society and Lifestyles,Newsgroups and Message Boards,Arts and Culture,Travel,Real Estate,click_prev_1,organic_click_3p_prev_1,organic_click_1p_prev_1,log_time_elapsed_prev_1,log_time_prev_1,user_id
1,1,1,0,21.844,0,1,0,1,1,0,0,0,0,0,0,0.1863696004528029,0.0266279039851809,0.0408294527772774,0.0,0.0804690112943476,0.0,0.4932401142298492,0.0589673004193573,0.0,0.0,0.1134966168411845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.0089446050261257,9.795851282646233,903
1,1,1,0,6.545000000000001,0,0,0,0,0,0,0,0,0,0,0,0.1665028710247349,0.0312555212014134,0.644434628975265,0.0,0.0,0.0,0.0,0.0,0.0,0.1578069787985864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7001227942963705,4.281460164748845,1409
1,0,0,0,33.903,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8172836965190771,0.0840386940749697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.614471854142644,8.982199354101681,41
1,0,0,0,22.192,0,1,0,0,0,1,0,0,0,0,0,0.472554670940392,0.3422362094814662,0.0410225921521996,0.0,0.0,0.0,0.1076035258232951,0.0365830016026469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.154085084675602,10.697147130597973,1409
1,1,1,0,7.2810000000000015,0,0,0,0,0,0,0,0,0,0,0,0.1077672075494353,0.0,0.0,0.0,0.0,0.0346470617130318,0.0,0.0,0.4525240286214858,0.0887189647361899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.3817842056420049,6.4575574142825625,1409
1,0,0,0,12.287,0,0,0,0,0,0,0,0,0,0,0,0.3706272084805654,0.0,0.2417789310954064,0.0,0.0,0.0391287544169611,0.0312555212014134,0.0,0.0,0.0,0.18007398409894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1371356007067137,0,0,0,0.2199384203652614,6.10062607973941,1409
1,1,0,1,1.4300000000000002,0,0,0,0,0,0,0,0,0,0,0,0.1286826413427562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2279814487632508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1041243374558303,0.0,0,0,0,-0.028399474521698,2.972975286431375,1409
1,0,0,0,32.67,0,1,0,0,0,1,0,0,0,0,0,0.1952705389213485,0.0617835553848331,0.0,0.0,0.1468168125669692,0.5533496418198117,0.0,0.0,0.0,0.0,0.0427794513070375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.114084485123376,9.43839472553864,456
1,1,1,0,10.818,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.4246278279216974,0.0,0.0,0.4460936584222247,0.0,0.1292785136560778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.1294214739848565,10.269115111953749,1412
1,1,1,0,11.534,0,1,1,1,1,0,1,1,0,0,0,0.0737825782430788,0.0254359125594425,0.0128961305464419,0.0,0.1973679360047185,0.0,0.0,0.076866836239417,0.0,0.0,0.0435421044224081,0.0,0.0,0.0,0.5701085019844929,0.0,0.0,0.0,0.0,0.0,1,1,0,3.427157483331687,6.918896979080972,1602
1,0,0,0,30.784,0,0,0,0,0,0,0,0,0,0,0,0.3352045773507504,0.0,0.0494872071683039,0.1760498758501565,0.0,0.067532117024722,0.1677696210730864,0.0305570549498002,0.0,0.0,0.1733995465831804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.69120221423674,5.867028806199617,1416
1,1,0,1,2.7390000000000003,0,0,0,0,1,0,0,0,0,0,0,0.3277989728139549,0.0,0.0,0.0,0.0,0.0,0.0,0.3207090967639819,0.0,0.0,0.1850299368515273,0.0,0.0,0.0,0.0,0.0326330784471042,0.0682844028184849,0.0,0.0,0.0,1,1,0,1.6146244391214009,7.610651284945876,1416
1,0,0,0,4.832000000000002,0,1,1,1,1,1,0,0,0,0,0,0.4214804951548475,0.2325736966507603,0.0,0.0,0.0,0.0,0.0,0.0584094138034288,0.0,0.0585240919718909,0.1665700396913883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0360662839813711,0,0,0,2.271094425902674,11.099773271784915,1416
1,0,0,0,3.93,0,0,0,0,0,0,0,0,0,0,0,0.3352045773507504,0.0305570549498002,0.1295152758285652,0.0,0.0,0.0,0.1411259851020187,0.0705279067256827,0.0,0.0,0.2255370830184605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.4095224872390977,2.247495126676086,1416
1,1,1,0,20.374,0,1,1,0,0,1,0,0,0,0,0,0.6299092094897394,0.113946610530666,0.0,0.0,0.0,0.0,0.0365551264997223,0.0,0.0,0.0386085676279526,0.0,0.0,0.0,0.0,0.0,0.0409913342201443,0.0,0.1399891516317754,0.0,0.0,0,0,0,2.6125666729405936,11.05563267761109,1284
1,1,1,0,12.466,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3829946996466431,0.0,0.0312555212014134,0.0350485865724381,0.0,0.0,0.5507011925795054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.8023696483400704,3.076205657703868,1416
1,1,0,1,4.431,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.8352113467188893,12.424102640873857,944
1,0,0,0,13.581,0,0,0,0,0,0,1,0,0,0,0,0.196224827803775,0.0,0.5034176349965825,0.0,0.0,0.0,0.0,0.0,0.0,0.0148851148851148,0.1714864083285136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1139860139860139,1,1,0,1.1863178690872154,7.388270344008461,1418
1,0,0,0,2.9770000000000003,0,1,0,0,1,0,0,0,0,0,0,0.0566646942293343,0.0,0.0,0.0,0.8298386889294812,0.0,0.0,0.1134966168411845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.435531855946476,7.346357891400562,1418
1,1,1,0,9.546,0,1,0,0,1,1,0,0,0,0,0,0.7017891135818138,0.0390446105884625,0.0,0.0,0.0,0.0632328192678014,0.0,0.1275277954037575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488799073026732,0.0,0.0,1,0,1,1.6772834593291677,9.84691106346276,83
1,0,0,0,9.556,0,1,1,1,1,0,0,0,0,0,0,0.2050980091973786,0.0,0.0,0.0,0.3412804493879211,0.0,0.1313776636774204,0.0539830772944868,0.0,0.0,0.1539471592347687,0.0,0.0352055867303378,0.0,0.0791080544776865,0.0,0.0,0.0,0.0,0.0,0,0,0,2.1229798436943192,8.366988017832487,1307
1,1,1,0,11.598,0,1,0,0,0,1,0,0,0,0,0,0.0771758985309628,0.0,0.0,0.0,0.0,0.1577092284339704,0.0,0.0,0.1947889063263783,0.5247433687514474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.2009952372324126,5.319741227953309,1426
1,0,0,0,11.073,0,1,0,1,0,1,0,0,0,0,0,0.098712475117459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1608166165106131,0.0,0.0752474849364279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.615618771509182,7.55177156232974,1426
1,0,0,0,3.423,0,1,0,0,1,1,0,0,0,0,0,0.5220457962363699,0.3350044432521252,0.0334166093794537,0.0,0.0,0.0,0.0,0.0396092173728363,0.0,0.0699239337592148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.6860285145958132,7.53665029739986,1428
1,0,0,0,1.604,0,1,0,0,1,0,0,0,0,0,0,0.1459816167805797,0.0,0.128588263021447,0.6851688495336858,0.0,0.0,0.0,0.0402612706642873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.1203737804496223,10.540365182923274,714
1,0,0,0,1.3310000000000002,0,0,0,0,0,0,0,0,0,0,0,0.4548641784452297,0.0,0.4397029593639576,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0391287544169611,0.0,1,1,0,0.001998002662673,10.635891286953225,1547
1,0,0,0,300.0,0,1,0,0,1,1,0,0,0,0,0,0.1948865118705974,0.095024412060676,0.0,0.0,0.0,0.4320375684842161,0.0,0.047318400357795,0.0,0.0,0.030859826320301,0.0,0.0,0.0,0.0,0.068338861764377,0.0,0.1315344191420372,0.0,0.0,1,1,0,1.8714944372469084,8.057771455922069,542
1,0,0,0,2.087,0,1,0,0,0,1,0,0,0,0,0,0.5099243613162161,0.0408294527772774,0.1681610023411973,0.0,0.0,0.0,0.0,0.0,0.0,0.1954899791607708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.8603830999358592,2.4227652532501507,1392
1,0,0,0,25.938,0,0,0,0,0,0,0,0,0,0,0,0.351264355123675,0.0506183745583038,0.3574370583038869,0.0,0.0,0.0,0.0,0.0,0.0,0.2406802120141341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.117820554548951,6.306913769206218,1429
1,1,1,0,6.380000000000001,0,1,1,0,0,0,0,0,0,0,0,0.2079615125113673,0.0788230807591891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6781366423186367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.64834387690566,6.413275333752233,622
1,1,1,0,16.477999999999998,0,0,1,0,1,0,0,0,0,0,0,0.0,0.5043838339222614,0.1443518109540636,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0584844975773304,5.012846181615637,1432
1,0,0,0,3.504,0,1,0,0,0,0,0,0,0,0,0,0.057618703453477,0.0,0.0,0.0,0.0,0.0,0.752851711026616,0.189529585519907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.8463618168997225,3.320384933369862,1432
1,1,1,0,0.094,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.175607332155477,0.0,0.0,0.5857497791519435,0.0,0.0,0.0,0.0974271201413427,0.0391287544169611,0.0,0.0,0.0690757508833922,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.9261446639264976,3.4860286060674888,1436
1,1,1,0,12.903,0,1,0,0,1,0,0,0,0,0,0,0.4153181542276351,0.0,0.0,0.0,0.0,0.5038937893091913,0.0,0.0807880564631736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.678590771122417,9.46680805495789,1436
1,0,0,0,13.452,0,1,1,0,1,0,0,0,0,0,0,0.331264359932787,0.1895339665992249,0.0,0.0,0.0,0.0746773658882296,0.0,0.0323548575151743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3594984168352708,0.0,0.0,0,0,0,1.9923847091116624,11.355450194811842,1104
1,1,1,0,17.634,0,0,0,0,0,0,0,0,0,0,0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.964951413427562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.9085049297524448,5.6933515950246285,1437
1,0,0,0,6.452000000000001,0,0,0,0,0,0,0,0,0,0,0,0.5693405159945203,0.0,0.0,0.0,0.3919789978113623,0.0,0.0,0.0,0.0,0.0386804861941174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.8246552012895423,4.540556995396159,1437
1,0,0,0,1.4780000000000002,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1773630742049469,0.0,0.0506183745583038,0.0,0.0,0.0,0.6638140459363958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.1854014187405006,12.73082458247521,1439
1,0,0,0,19.869,0,1,0,0,0,0,0,0,0,0,0,0.1292785136560778,0.1915440745516351,0.0,0.0,0.0,0.5162861915367484,0.0,0.0,0.0438034814207009,0.0,0.1190877388348375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4712528486461675,6.492733652466503,642
1,0,0,0,19.81,0,1,0,0,1,0,0,1,0,0,0,0.1543152808098387,0.0,0.0971977283497906,0.2542166147439729,0.0,0.0,0.0,0.0439802046349744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4502901714614232,0.0,0.0,0.0,0.0,0,0,0,2.493783797725603,10.50372463828214,123
1,1,1,0,5.585,0,1,0,0,1,0,0,0,0,0,0,0.2159026107653782,0.0,0.03934743262341,0.0,0.0,0.0,0.0,0.0775481615550541,0.0,0.0,0.0,0.0,0.0,0.6672017950561575,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,-0.807436326962073,6.503248711327253,1445
1,1,1,0,2.088,0,0,0,0,0,1,0,0,0,0,0,0.0898790888481053,0.0,0.0,0.0,0.0877415524128251,0.0,0.0,0.0,0.0,0.8223793587390695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.309953127863168,6.937718853661196,1445
1,0,0,0,1.7100000000000002,0,0,0,0,0,0,0,0,0,0,0,0.0614947139761705,0.0,0.0,0.0733275479071492,0.0,0.0,0.0635305290390188,0.0,0.0,0.0,0.3072934575562578,0.0,0.0,0.0,0.0,0.0,0.0,0.1780110141415465,0.0,0.0,1,0,1,1.6391908705834484,4.063558840956469,1445
1,0,0,0,6.622000000000001,0,1,1,0,0,0,0,0,0,0,0,0.0486729575037014,0.5310048396720516,0.1481403725884511,0.0,0.0,0.0228724227088903,0.0,0.0,0.0,0.069120019447084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1.6193882432872688,8.569822263255716,1066
1,1,0,1,300.0,0,0,0,0,0,1,0,0,0,0,0,0.2130852473498233,0.0,0.1509496466431095,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.4643606448763252,0.0,0.0,0.0,0.0,0.0,0.0391287544169611,0.0,0.0,0.0,0.0974271201413427,1,1,0,2.798256468988359,9.058925795601672,697
1,1,1,0,2.139,0,0,0,0,0,0,0,0,0,0,0,0.1492797231944547,0.1007531074962459,0.0,0.0,0.0,0.0685676112389445,0.0,0.0,0.0,0.0,0.2790323225287054,0.0,0.0,0.0,0.3309333622624058,0.0,0.0,0.0714338732792435,0.0,0.0,1,1,0,1.1668937960845154,3.705687405763304,1445
1,0,0,0,3.879,0,0,0,0,0,1,0,0,0,0,0,0.3604320512610592,0.0733275479071492,0.0,0.0,0.0308974505919145,0.0,0.0,0.0,0.0,0.296333895502104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.871956011222332,6.116457087274866,1445
1,1,1,0,2.003,0,0,0,0,0,1,0,0,0,0,0,0.130801256873527,0.7665593087195601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556716417910447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.0075928902809412,4.53057594177712,1232
1,1,1,0,10.553,0,1,0,0,0,0,0,0,0,0,0,0.1650301856703496,0.0,0.0522155142954778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7827543000341726,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.437290795846337,4.751916377268126,1445
1,0,0,0,8.753,0,1,0,1,1,0,0,0,0,0,0,0.5591602562453369,0.0,0.0804690112943476,0.0,0.0,0.0,0.0,0.1134966168411845,0.0,0.0,0.1264246571818157,0.0364107643623453,0.0,0.0,0.0,0.0840386940749697,0.0,0.0,0.0,0.0,0,0,0,1.3632815868108177,7.603984206079487,1088
1,0,0,0,300.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5000828180212016,0.0,0.0,0.0,0.0,0.0,0.0,0.4607884275618374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.3069754412953385,4.496058197904312,1448
1,1,1,0,9.707,0,1,0,0,1,0,0,0,0,0,0,0.7748071225321952,0.0593681246149783,0.0,0.0,0.053788612162281,0.0372436856463961,0.0,0.0415793951127929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-4.3428059215206005,3.38072252847277,1409
1,1,1,0,27.011000000000006,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6623166811302322,0.0,0.2106440925886508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846855402551044,0.0,0.0,1,1,0,2.6468128916310207,3.52935603359596,1448
1,1,1,0,11.068,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6623166811302322,0.0,0.2106440925886508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846855402551044,0.0,0.0,1,1,0,2.3926085956416343,7.794513384272162,1448
1,1,1,0,10.942,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6623166811302322,0.0,0.2106440925886508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846855402551044,0.0,0.0,1,1,0,2.8634001615049507,4.2903361458766085,1448
1,1,1,0,14.109000000000002,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6623166811302322,0.0,0.2106440925886508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846855402551044,0.0,0.0,1,1,0,2.40405806192468,7.841784941567294,1448
1,0,0,0,90.055,0,0,0,0,0,0,0,0,0,0,0,0.0797406382525828,0.0,0.8567288327083983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0326330784471042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.364256733849873,5.818812093507592,1639
1,0,0,0,9.529,0,1,0,0,0,0,0,0,0,0,0,0.3753782124905833,0.237011102466254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772541464438763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.830183684811666,8.37302924441985,1548
1,1,1,0,2.829,0,1,0,0,1,0,1,0,0,0,0,0.1101004390049222,0.0116347390359628,0.1807846658684759,0.0,0.0,0.0,0.0,0.1007272404771406,0.0,0.0,0.180108420912598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.703782474656201,7.251707329064602,1449
1,0,0,0,300.0,0,1,0,0,1,0,1,0,0,0,0,0.1101004390049222,0.0116347390359628,0.1807846658684759,0.0,0.0,0.0,0.0,0.1007272404771406,0.0,0.0,0.180108420912598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.861800800908129,11.230536956851468,1449
1,0,0,0,4.643000000000002,0,1,0,0,0,0,0,1,0,0,0,0.2999347767112454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5637023740122713,0.0,0.0,0.0,0.0,0.0,0.0,0.1363628492764832,0.0,1,1,0,3.1935169904013105,8.700464630262692,653
1,0,0,0,21.211,0,1,0,1,1,1,0,0,0,0,0,0.4082241922342612,0.1841414030863521,0.0344204881252052,0.0,0.0,0.0,0.0,0.0760704340106769,0.0,0.0,0.1983084649714835,0.0,0.0,0.0,0.0,0.0430909732102683,0.0,0.0,0.0,0.0,1,0,1,3.141821979425886,11.422003345531484,475
1,0,0,0,1.286,0,1,1,0,0,0,0,0,0,0,0,0.0466306448778772,0.4698976454050256,0.3182656826568267,0.0,0.0348576700052714,0.0,0.0,0.0,0.0,0.0,0.0914327446845896,0.0,0.0,0.0,0.0,0.0,0.0,0.0389156123704094,0.0,0.0,0,0,0,0.5223588595796638,4.77410250566303,1453
1,0,0,0,3.499,0,1,1,1,1,0,0,0,0,0,0,0.0740925987674902,0.0,0.0,0.0,0.0,0.0,0.2269583688389957,0.5106208242253593,0.0,0.0,0.1122102429204796,0.0,0.0,0.0,0.0,0.0,0.0369197139787336,0.0,0.0,0.0,1,1,0,1.1832597627283945,7.841674118735162,1560
1,1,1,0,8.609,0,1,0,0,1,0,0,0,0,0,0,0.604742854202578,0.1401245208263654,0.0,0.0,0.0,0.0748668604800741,0.0,0.0804690112943476,0.0,0.0997967531966347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.8827875145378568,5.483887806667124,1453
1,0,0,0,27.689,0,1,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.049061959155417,0.0,0.1221599169262721,0.0,0.0,0.1074143302180684,0.0,0.0,0.0,0.4971754932502598,0.0,0.0,0.0,0.0,0.0,1,1,0,4.850982840563244,7.991051202016498,1620
1,1,1,0,7.415,0,1,0,0,1,0,0,0,0,0,0,0.0842463216726709,0.0,0.1188242820107067,0.0,0.0,0.0,0.7566681256523349,0.0402612706642873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.624767508646692,4.510771590564444,1453
1,0,0,0,2.25,0,1,1,0,1,0,0,0,0,0,0,0.7256654311580634,0.0,0.0,0.0,0.0,0.0,0.1935465123787629,0.0807880564631736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.714562562759288,6.240821505238095,1334
1,0,0,0,3.3760000000000003,0,0,0,0,0,0,0,0,0,0,0,0.0501367216282153,0.0,0.0,0.0,0.0,0.0963109721153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.1721724917761382,6.561870482882807,1409
1,0,0,0,2.011,0,1,1,0,0,1,0,1,0,0,0,0.1468266288197987,0.0,0.6740882009432151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0418459218521311,0.0155157374964887,0.0441965671707987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.843701337205306,8.006145209597193,1635
1,0,0,0,1.57,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9357332155477032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.678552730313187,10.819353554225186,1454
1,1,0,1,6.4460000000000015,0,0,0,0,0,0,0,0,0,0,0,0.6615461897824887,0.0921083036117948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0637765610086903,0.1825689455970261,1,0,1,0.3008450589780618,4.097074166792967,463
1,1,1,0,15.9,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0589673004193573,0.0840386940749697,0.0804690112943476,0.2816576191823819,0.0,0.0,0.0,0.0266279039851809,0.0,0.0,0.0,0.0,0.4136201085698115,0.0,0.0,0.0,0.0,0.0,1,1,0,1.1346227261911428,7.150968088709957,1456
1,0,0,0,69.117,0,1,0,0,1,0,0,0,0,0,0,0.0143159716392659,0.0,0.0,0.0386085676279526,0.1459557541553123,0.0365551264997223,0.0,0.113946610530666,0.0,0.0,0.0,0.0,0.0,0.0,0.6506179695470806,0.0,0.0,0.0,0.0,0.0,0,0,0,4.867542142733689,11.876008014288672,888
1,1,1,0,10.113,0,1,0,0,0,0,0,0,0,0,0,0.0415866880670836,0.0391693144223525,0.0370860493301451,0.1336106652690883,0.2532411805168856,0.1156015591732451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3797045432211997,0.0,0.0,0.0,0.0,0.0,1,1,0,2.585204371103364,10.99987044127128,1456
1,0,0,0,18.97600000000001,0,1,0,1,1,0,0,0,0,0,0,0.0771758985309628,0.1059134528801871,0.0,0.0,0.0364107643623453,0.0,0.0,0.0455825979572409,0.0,0.0,0.248630013635545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.2651947037754865,10.996807142887596,1458
1,0,0,0,3.535,0,1,0,1,1,0,0,0,0,0,0,0.0947352821310806,0.025564076914527,0.0391982512689414,0.0,0.0,0.0,0.0,0.0437615007471626,0.0,0.0,0.3298815654600917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-3.575550768806937,8.872666894153566,1458
1,0,0,0,11.56,0,1,0,1,1,0,0,0,0,0,0,0.0771758985309628,0.0772402171396227,0.0,0.0,0.0,0.0,0.0,0.0455825979572409,0.0,0.0,0.3137140137384548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.703782474656201,11.498794805807265,1458
1,0,0,0,40.139,0,1,0,1,1,0,0,0,0,0,0,0.0628493213185809,0.0358731607163225,0.0402266073533325,0.0,0.0,0.0,0.0,0.1118208433139424,0.0,0.0,0.2445661128220727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.6597699069269782,9.588760917159217,1458
1,0,0,0,5.098000000000001,0,1,0,1,1,0,0,0,0,0,0,0.0986776094059532,0.1156963132573515,0.0,0.0,0.0266279039851809,0.0,0.0,0.0589673004193573,0.0,0.0,0.2137436002984383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.924102656215768,6.633885377800114,1458
1,1,1,0,13.499,0,1,0,0,0,0,0,0,0,0,0,0.3753782124905834,0.4787398268558654,0.0,0.0,0.0,0.0369197139787336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.1973661413803187,6.640287513780597,1009
1,0,0,0,0.179,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.3981425509699403,0.3008119470242348,0.2290006594493596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.3825373122421782,6.314038867833472,1460
1,1,1,0,2.6910000000000003,0,1,0,0,0,0,0,0,0,0,0,0.0334166093794537,0.0,0.0,0.2447477406482119,0.6473958071349131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023138445029426,0.0,0.0,0,0,0,0.0563803334361076,7.669224439364874,1463
1,0,0,0,2.9490000000000003,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8567469081272086,0.1432530918727914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.4009366378567607,8.366813691741845,1426
